Genus,Species,Capellini_BMR..mlO2.hour.,Capellini_Body.mass.for.BMR..gr.,Capellini_Reference.for.BMR,Capellini_FMR..kJ.day.,Capellini_Body.mass.for.FMR..gr.,Smith_Log.mass,Smith_Combined.mass,Ernest_mass.g.,Ernest_gestation.mo.,Ernest_newborn.g.,Ernest_weaning.mo.,Ernest_wean.mass.g.,Ernest_AFR.mo.,Ernest_max..life.mo.,Ernest_litter.size,Ernest_litters.year,Common.name,AnAge_Female.maturity..days.,AnAge_Male.maturity..days.,AnAge_Gestation.Incubation..days.,AnAge_Weaning..days.,AnAge_Litter.Clutch.size,AnAge_Litters.Clutches.per.year,AnAge_Inter.litter.Interbirth.interval,AnAge_Birth.weight..g.,AnAge_Weaning.weight..g.,AnAge_Adult.weight..g.,AnAge_Growth.rate..1.days.,AnAge_Maximum.longevity..yrs.,AnAge_Source,AnAge_Specimen.origin,AnAge_Sample.size,AnAge_Data.quality,AnAge_IMR..per.yr.,AnAge_MRDT..yrs.,AnAge_Metabolic.rate..W.,AnAge_Body.mass..g.,AnAge_Temperature..K.,AnAge_References,MamDiet_Animal,MamDiet_Vertebrate,MamDiet_Mammal,MamDiet_Bird,MamDiet_Herptile,MamDiet_Fish,MamDiet_Invertebrate,MamDiet_Plant,MamDiet_Seed,MamDiet_Fruit,MamDiet_Nectar,MamDiet_Root,MamDiet_Leaf,MamDiet_Woody,MamDiet_Herbaceous,MamDiet_Other,MamDiet_TaxonomicNote,MamDiet_FillCode,MamDiet_TrophicLevel,MamDiet_MammalEater,MamDiet_Insectivore,MamDiet_Frugivore,MamDiet_Granivore,MamDiet_Folivore,Sieg_Tb,Sieg_Mass.Mean,Sieg_Mass.SD,Sieg_BMR.Mean,Sieg_BMR.SD,Pacifici_AdultBodyMass_g,Pacifici_Max_longevity_d,Pacifici_Rspan_d,Pacifici_AFR_d,Pacifici_Data_AFR,Pacifici_Calculated_GL_d,Pacifici_GenerationLength_d,Pineda_Seeds,Pineda_Invertebrate,Pineda_Fungi,Pineda_Vertebrate,Pineda_Flowers.Gum,Pineda_Roots.Tubers,Pineda_Green.Plants,Pineda_Fruit,Pineda_Main_food,Pineda_Body_mass_g
Notiosorex,crawfordi,NA,NA,NA,NA,NA,0.64,4.4,4.15,NA,0.41,1.42,3.6,NA,NA,3.83,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,Carnivore,0,1,0,0,0,37.6,4,0.4,12.5,2,4.79,456.25,NA,NA,no information,NA,426.9101194,0,100,0,0,0,0,0,0,Insectivore,4.39
Sorex,haydeni,NA,NA,NA,NA,NA,NA,NA,3,0.68,NA,0.84,NA,NA,NA,7,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,0,0,0,0,1,3,0,0,0,0,0,0,0,0,,1,Carnivore,0,1,0,0,0,NA,NA,NA,NA,NA,3.5,NA,NA,NA,no information,NA,422.8845979,0,70,0,30,0,0,0,0,Insectivore,3.5
Sorex,tundrensis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,0,0,0,0,1,3,0,0,0,0,0,0,0,0,,1,Carnivore,0,1,0,0,0,NA,NA,NA,NA,NA,7.65,NA,NA,NA,no information,NA,422.8845979,0,70,0,30,0,0,0,0,Insectivore,7.73
Sorex,ugyunak,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,0,0,0,0,1,3,0,0,0,0,0,0,0,0,,1,Carnivore,0,1,0,0,0,NA,NA,NA,NA,NA,3.6,NA,NA,NA,no information,NA,422.8845979,0,70,0,30,0,0,0,0,Insectivore,3.6
Sorex,arcticus,NA,NA,NA,NA,NA,0.91,8.2,8.2,NA,NA,NA,NA,12,18,6.57,NA,Arctic shrew,365,NA,17,NA,6.57,1.9,NA,NA,NA,8.2,NA,NA,,unknown,small,low,NA,NA,NA,NA,NA,"538,542,610,631,978",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,Carnivore,0,1,0,0,0,NA,NA,NA,NA,NA,8.19,547.5,233.6,347.9,calculated,415.644,415.644,0,70,0,30,0,0,0,0,Insectivore,8.15
Sorex,arizonae,NA,NA,NA,NA,NA,0.38,2.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,0,0,0,0,1,3,0,0,0,0,0,0,0,0,,1,Carnivore,0,1,0,0,0,NA,NA,NA,NA,NA,2.7,NA,NA,NA,no information,NA,422.8845979,0,70,0,30,0,0,0,0,Insectivore,2.4
Sorex,bendirii,NA,NA,NA,NA,NA,1.21,16.1,15.88,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,Carnivore,0,1,0,0,0,NA,NA,NA,NA,NA,15.76,NA,NA,NA,no information,NA,332.82975,0,70,0,30,0,0,0,0,Insectivore,16.1
Sorex,dispar,NA,NA,NA,NA,NA,0.7,5,4.9,NA,NA,NA,NA,NA,NA,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,Carnivore,0,1,0,0,0,NA,NA,NA,NA,NA,4.99,NA,NA,NA,no information,NA,422.8845979,0,70,0,30,0,0,0,0,Insectivore,5
Sorex,fumeus,NA,NA,NA,NA,NA,0.89,7.7,8.2,0.55,NA,NA,4,10,17,5,2.5,Smoky shrew,304,304,21,NA,5,2.5,NA,NA,4,7.5,NA,NA,,unknown,small,low,NA,NA,NA,NA,NA,"441,455,499,538,542,000",1,3,0,0,0,0,1,3,0,0,0,0,0,0,0,0,,0,Carnivore,0,1,0,0,0,NA,NA,NA,NA,NA,7.83,473.6483334,190.4883334,325.16,calculated,380.4016167,380.4016167,0,70,0,30,0,0,0,0,Insectivore,7.7
Sorex,hoyi,NA,NA,NA,NA,NA,0.41,2.6,4.37,NA,NA,NA,NA,NA,NA,5.28,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,Carnivore,0,1,0,0,0,NA,NA,NA,NA,NA,3.37,NA,NA,NA,no information,NA,422.8845979,0,70,0,30,0,0,0,0,Insectivore,2.58
Sorex,longirostris,NA,NA,NA,NA,NA,0.55,3.6,3.68,NA,NA,0.88,NA,NA,14,5.75,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,,0,Omnivore,0,1,0,0,0,NA,NA,NA,NA,NA,3.29,NA,NA,NA,no information,NA,422.8845979,0,70,0,30,0,0,0,0,Insectivore,3.58
Sorex,merriami,NA,NA,NA,NA,NA,0.77,5.9,4,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,Carnivore,0,1,0,0,0,NA,NA,NA,NA,NA,5.99,NA,NA,NA,no information,NA,422.8845979,0,70,0,30,0,0,0,0,Insectivore,5.9
Sorex,monticolus,NA,NA,NA,NA,NA,0.72,5.3,6,NA,NA,0.7,NA,12,18,5.68,1.33,Montane shrew,365,NA,NA,21,5.68,1.33,NA,NA,NA,6,NA,NA,,unknown,small,low,NA,NA,NA,NA,NA,"455,538,610,632,678",1,2,0,0,0,0,1,3,0,0,0,0,0,0,0,0,,1,Carnivore,0,1,0,0,0,NA,NA,NA,NA,NA,6.92,486.6666667,NA,NA,no information,NA,422.8845979,0,70,0,30,0,0,0,0,Insectivore,5.25
Sorex,nanus,NA,NA,NA,NA,NA,0.38,2.4,2.5,NA,NA,NA,NA,NA,NA,6.5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,0,0,2,0,1,2,0,0,0,0,0,0,0,0,,0,Omnivore,0,1,0,0,0,NA,NA,NA,NA,NA,2.57,NA,NA,NA,no information,NA,422.8845979,0,70,0,30,0,0,0,0,Insectivore,2.4
Sorex,palustris,NA,NA,NA,NA,NA,1.13,13.4,12.47,0.75,NA,NA,NA,3,18,5.7,2.5,Water shrew,90,NA,23,NA,5,2.5,NA,NA,NA,12,NA,NA,,unknown,small,low,NA,NA,NA,NA,311.75,"45,552,053,854,261,000,000,000,000,000",1,2,0,0,2,2,1,0,0,0,0,0,0,0,0,0,,0,Carnivore,0,1,0,0,0,NA,NA,NA,NA,NA,13.07,547.5,448.32,143.18,calculated,273.1928,273.1928,0,70,0,30,0,0,0,0,Insectivore,13.45
Sorex,tenellus,NA,NA,NA,NA,NA,0.57,3.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,Carnivore,0,1,0,0,0,NA,NA,NA,NA,NA,3.8,NA,NA,NA,no information,NA,422.8845979,0,70,0,30,0,0,0,0,Insectivore,3.75
Sorex,trowbridgii,NA,NA,NA,NA,NA,0.58,3.8,4.44,NA,NA,NA,NA,NA,18,4.4,1.5,Trowbridge's shrew,NA,NA,NA,NA,4,1.5,NA,NA,NA,7.5,NA,NA,,unknown,small,low,NA,NA,NA,NA,NA,"441,538,542,610",1,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,,0,Omnivore,0,1,0,0,0,NA,NA,NA,NA,NA,5.02,547.5,NA,NA,no information,NA,422.8845979,0,70,0,30,0,0,0,0,Insectivore,3.8
Sorex,alaskanus,NA,NA,NA,NA,NA,1.15,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,0,0,0,0,1,3,0,0,0,0,0,0,0,0,,1,Carnivore,0,1,0,0,0,NA,NA,NA,NA,NA,14,NA,NA,NA,no information,NA,332.82975,0,70,0,30,0,0,0,0,Insectivore,14
Sorex,lyelli,NA,NA,NA,NA,NA,0.7,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,Carnivore,0,1,0,0,0,NA,NA,NA,NA,NA,4.99,NA,NA,NA,no information,NA,422.8845979,0,70,0,30,0,0,0,0,Insectivore,5
Sorex,preblei,NA,NA,NA,NA,NA,0.49,3.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,Carnivore,0,1,0,0,0,NA,NA,NA,NA,NA,3.14,NA,NA,NA,no information,NA,422.8845979,0,70,0,30,0,0,0,0,Insectivore,3.1
Sorex,pacificus,NA,NA,NA,NA,NA,0.83,6.7,6.71,NA,NA,NA,NA,NA,NA,4.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,0,0,2,0,1,2,0,0,0,0,0,0,0,0,,0,Omnivore,0,1,0,0,0,NA,NA,NA,NA,NA,10.56,NA,NA,NA,no information,NA,332.82975,0,70,0,30,0,0,0,0,Insectivore,6.71
Sorex,sonomae,NA,NA,NA,NA,NA,0.92,8.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,Carnivore,0,1,0,0,0,NA,NA,NA,NA,NA,8.3,NA,NA,NA,no information,NA,422.8845979,0,70,0,30,0,0,0,0,Insectivore,8.3
Parascalops,breweri,NA,NA,NA,NA,NA,1.71,51,50.18,1.21,10.1,0.98,34.77,10.5,60,4.38,1,Hairy-tailed mole,300,300,35,30,4,1,NA,10.1,34.8,62.5,NA,NA,,unknown,small,low,NA,NA,NA,NA,NA,"434,441,455,538,542,000,000",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,Carnivore,0,1,0,0,0,NA,NA,NA,NA,NA,51.11,1825,1545.59,349.87,calculated,798.0911,798.0911,0,100,0,0,0,0,0,0,Insectivore,51
Brachylagus,idahoensis,NA,NA,NA,NA,NA,2.62,421.3,421.33,0.89,NA,NA,NA,8.42,NA,6,2.5,Pygmy rabbit,256,NA,27,NA,6,2.5,39,NA,NA,421.3,NA,NA,,unknown,small,low,NA,NA,2.145,432,NA,"36,434,455,610,671,900",0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,,0,Herbivore,0,0,0,0,1,38.7,432,40,384.5,41.5,431.19,NA,NA,NA,no information,NA,969.8600667,0,0,0,0,0,0,100,0,Herbivore,421.34
Lepus,callotis,NA,NA,NA,NA,NA,3.4,2500,1820,NA,NA,NA,NA,NA,NA,2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,0,0,0,0,1,0,0,0,0,1,2,1,0,,1,Herbivore,0,0,0,0,1,NA,NA,NA,NA,NA,2608.16,NA,NA,NA,no information,NA,1047.27668,0,0,0,0,0,0,100,0,Herbivore,2500
Lepus,othus,NA,NA,NA,NA,NA,3.68,4806,4506.33,1.53,102.5,1.83,2042,12.2,NA,6.3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,0,0,0,0,1,0,0,0,0,1,2,1,0,,1,Herbivore,0,0,0,0,1,NA,NA,NA,NA,NA,4837.35,NA,NA,NA,no information,NA,1047.27668,0,0,0,0,0,0,100,0,Herbivore,4805.96
Sylvilagus,aquaticus,NA,NA,NA,NA,NA,3.33,2135.8,2120.67,1.26,57.67,0.47,160,6.53,NA,3.14,3.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,,0,Herbivore,0,0,0,0,1,NA,NA,NA,NA,NA,2133.34,NA,NA,NA,no information,NA,1041.4111,0,0,0,0,0,0,100,0,Herbivore,2135.8
Sylvilagus,bachmani,NA,NA,NA,NA,NA,2.81,643.3,707.67,0.9,28.17,0.63,NA,5.07,NA,3.64,3.25,Brush rabbit,154,NA,27,19,3.6,3.2,29,28.17,NA,700,NA,NA,,unknown,small,low,NA,NA,NA,NA,NA,"434,455,520,610",0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,,1,Herbivore,0,0,0,0,1,NA,NA,NA,NA,NA,714.53,NA,NA,NA,no information,NA,969.8600667,0,0,0,0,0,0,100,0,Herbivore,643.25
Sylvilagus,floridanus,NA,NA,NA,NA,NA,3.07,1172.8,1269,0.9,34.33,0.8,118.5,4.06,108,5.13,3.89,Eastern cottontail,123,NA,30,24,5,3.9,30,40,118.5,1150,0.0243,9.8,"Steven Austad, pers. comm.",captivity,small,acceptable,NA,NA,NA,NA,NA,"1,434,455,610,671,670,000,000,000",0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,,0,Herbivore,0,0,0,0,1,NA,NA,NA,NA,NA,1207.19,3431,3353.45,134.55,calculated,1107.0505,1107.0505,0,0,0,0,0,0,100,0,Herbivore,1172.79
Sylvilagus,nuttallii,NA,NA,NA,NA,NA,2.88,755.1,759.96,0.97,NA,1.13,NA,3.97,NA,3.63,3.5,Nuttall's cottontail rabbit,121,NA,30,34,3.6,3.5,NA,NA,NA,760,NA,7.4,671,captivity,small,acceptable,NA,NA,NA,NA,NA,"455,610,671",0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,,0,Herbivore,0,0,0,0,1,NA,NA,NA,NA,NA,801.54,2701,2628.08,131.16,calculated,893.3032,893.3032,0,0,0,0,0,0,100,0,Herbivore,755.09
Sylvilagus,palustris,NA,NA,NA,NA,NA,3.18,1500,1233,1.11,NA,NA,NA,7.21,NA,2.34,NA,Marsh cottontail rabbit,219,NA,34,NA,2.3,6,NA,NA,NA,1233,NA,7.6,671,captivity,small,acceptable,NA,NA,NA,NA,NA,"434,455,610,671,978",0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,,1,Herbivore,0,0,0,0,1,NA,NA,NA,NA,NA,1355.23,2774,2627.73,213.73,calculated,975.7717,975.7717,0,0,0,0,0,0,100,0,Herbivore,1500
Sylvilagus,transitionalis,NA,NA,NA,NA,NA,2.82,656.7,902.6,0.93,30,0.53,NA,3.96,NA,4.75,2.5,New England cottontail rabbit,120,NA,28,16,4.8,2.5,NA,30,NA,902.6,NA,9.3,671,captivity,tiny,acceptable,NA,NA,NA,NA,NA,"455,610,671",0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,,0,Herbivore,0,0,1,1,1,NA,NA,NA,NA,NA,813.51,3394.5,3246.5,148,calculated,1089.485,1089.485,0,0,0,0,0,0,100,0,Herbivore,656.7
Ochotona,collaris,NA,NA,NA,NA,NA,2.11,129,129,1,NA,NA,NA,12,72,4,1.5,Collared pika,365,NA,30,NA,5,1.5,NA,9,NA,129,NA,NA,,unknown,small,low,NA,NA,NA,NA,NA,"434,455,538,542,610",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,Herbivore,0,0,0,0,0,NA,NA,NA,NA,NA,129,2190,1825,365,PanTHERIA,894.25,894.25,0,0,0,0,0,0,100,0,Herbivore,129
Zapus,hudsonius,NA,NA,NA,NA,NA,1.23,17.1,18.25,0.63,0.82,0.92,7.8,1.59,60,5.17,2.07,Meadow jumping mouse,61,61,19,28,5.5,2.1,NA,0.8,7.8,18,0.0328,5.6,671,captivity,small,acceptable,NA,NA,0.219,26.1,NA,"36,434,441,455,542,600,000,000,000",1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,,0,Omnivore,0,1,1,1,0,NA,NA,NA,NA,NA,18.43,1934.5,1873.67,60.83,PanTHERIA,604.1943,604.1943,70,20,0,0,0,0,0,10,Granivore,17.12
Zapus,princeps,NA,NA,NA,NA,NA,1.46,29,28.75,0.6,0.8,0.98,NA,NA,48,4.89,0.9,Western jumping mouse,NA,NA,19,30,5.5,1,NA,0.8,NA,21,NA,NA,,unknown,small,low,NA,NA,NA,NA,NA,"434,455,538,610,676",1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,,0,Omnivore,0,1,0,1,0,NA,NA,NA,NA,NA,27.2,NA,NA,NA,no information,NA,604.1943,70,20,0,0,0,0,0,10,Granivore,29
Zapus,trinotatus,NA,NA,NA,NA,NA,1.44,27.5,24,0.69,0.81,1,NA,12,NA,5.5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,0,0,2,2,1,1,2,0,0,0,0,0,0,,0,Omnivore,0,0,0,1,0,NA,NA,NA,NA,NA,27.45,NA,NA,NA,no information,NA,604.1943,70,20,0,0,0,0,0,10,Granivore,27.5
Geomys,arenarius,NA,NA,NA,NA,NA,2.31,206,210,NA,NA,NA,NA,NA,NA,5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,,1,Herbivore,0,0,0,0,1,NA,NA,NA,NA,NA,206,NA,NA,NA,no information,NA,1126.8755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Geomys,bursarius,NA,NA,NA,NA,NA,2.31,203.8,176.67,0.88,5.51,1.11,22.5,3.93,86,3.39,1,Plains pocket gopher,91,91,51,34,4,1,NA,5.2,22.5,176.7,NA,12,671,captivity,small,acceptable,NA,NA,0.769,197,308.15,"364,344,414,556,106,000,000,000",0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,,1,Herbivore,0,0,0,0,1,35,197,27.7,137.9,31.5,203.75,3504,3445.95,127.55,calculated,1126.8755,1126.8755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Geomys,personatus,NA,NA,NA,NA,NA,2.6,397,397,NA,NA,NA,NA,NA,24,3.3,2,Texas pocket gopher,NA,NA,NA,NA,3.3,2,NA,NA,NA,397,NA,NA,,unknown,small,low,NA,NA,NA,NA,NA,"434,610,614",0,0,0,0,0,0,0,1,0,0,0,1,3,0,3,0,,0,Herbivore,0,0,0,0,0,NA,NA,NA,NA,NA,397,NA,NA,NA,no information,NA,1126.8755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Thomomys,clusius,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,0,1,2,0,2,0,,0,Herbivore,0,0,0,0,0,NA,NA,NA,NA,NA,164.3157143,NA,NA,NA,no information,NA,608.8612,0,0,0,0,0,0,100,0,Herbivore,58
Thomomys,idahoensis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,0,1,2,0,2,0,,0,Herbivore,0,0,0,0,0,NA,NA,NA,NA,NA,164.3157143,NA,NA,NA,no information,NA,608.8612,0,0,0,0,0,0,100,0,Herbivore,67
Thomomys,mazama,NA,NA,NA,NA,NA,1.88,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,Western pocket gopher,NA,NA,30,NA,5,1,NA,NA,NA,75,NA,NA,,unknown,small,low,NA,NA,NA,NA,NA,"542,643,730",0,0,0,0,0,0,0,1,0,0,0,1,2,0,2,0,,0,Herbivore,0,0,0,0,0,NA,NA,NA,NA,NA,93.07,NA,NA,NA,no information,NA,608.8612,0,0,0,0,0,0,100,0,Herbivore,75
Thomomys,monticola,NA,NA,NA,NA,NA,1.9,80,80,NA,NA,NA,NA,NA,NA,3.5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,0,1,2,0,2,0,,0,Herbivore,0,0,0,0,0,NA,NA,NA,NA,NA,80.99,1825,NA,NA,no information,NA,608.8612,0,0,0,0,0,0,100,0,Herbivore,80
Thomomys,bulbivorus,NA,NA,NA,NA,NA,2.56,359.9,359.9,NA,6.11,1.5,86,NA,NA,5.7,1.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,,0,Herbivore,0,0,0,0,1,NA,NA,NA,NA,NA,359.9,NA,NA,NA,no information,NA,608.8612,0,0,0,0,0,0,100,0,Herbivore,359.9
Thomomys,townsendii,NA,NA,NA,NA,NA,2.42,263.4,233,NA,NA,NA,NA,NA,NA,5.67,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,0,1,2,0,2,0,,0,Herbivore,0,0,0,0,0,NA,249,NA,189.2,18.7,263.35,NA,NA,NA,no information,NA,608.8612,0,0,0,0,0,0,100,0,Herbivore,263.35
Chaetodipus,nelsoni,NA,NA,NA,NA,NA,1.2,15.7,14.4,1,NA,NA,NA,NA,31,3.68,NA,Nelson's pocket mouse,NA,NA,30,NA,3.68,NA,NA,NA,NA,14.4,NA,NA,,unknown,small,low,NA,NA,NA,NA,NA,"455,612",0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,,0,Herbivore,0,0,0,1,0,NA,NA,NA,NA,NA,15.53,NA,NA,NA,no information,NA,987.63075,80,10,0,0,0,0,10,0,Granivore,15.75
Chaetodipus,spinatus,NA,NA,NA,NA,NA,1.21,16.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1,1,0,0,0,3,0,0,0,,0,Herbivore,0,0,0,1,0,NA,NA,NA,NA,NA,16.34,NA,NA,NA,no information,NA,987.63075,80,10,0,0,0,0,10,0,Granivore,16.35
Dipodomys,elator,NA,NA,NA,NA,NA,1.89,77.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,,0,Omnivore,0,1,0,1,1,NA,NA,NA,NA,NA,105.82,NA,NA,NA,no information,NA,1033.3533,30,20,0,0,0,0,30,20,Generalist,77.5
Dipodomys,ingens,NA,NA,NA,NA,NA,2.13,133.9,132,NA,NA,1.07,NA,NA,NA,2.75,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,0,0,0,0,3,1,1,0,0,0,2,0,0,0,,0,Herbivore,0,0,0,1,0,NA,NA,NA,NA,NA,113.61,NA,NA,NA,no information,NA,1033.3533,30,20,0,0,0,0,30,20,Generalist,133.85
Dipodomys,spectabilis,NA,NA,NA,NA,NA,2.13,135.9,119.6,0.78,7.75,0.81,30.3,NA,NA,2.65,2,Banner-tailed kangaroo rat,NA,NA,23,24,2,2,42,7.75,30.3,145,NA,12.7,671,captivity,tiny,acceptable,NA,NA,NA,NA,NA,"434,455,610,671",1,0,0,0,0,0,1,1,1,1,0,0,1,0,0,1,,1,Omnivore,0,1,1,1,1,NA,104.5,12.2,119.1,10.2,124.61,2865.25,2578.17,333.58,calculated,1081.2493,1081.2493,30,20,0,0,0,0,30,20,Generalist,135.88
